app_name,id,developer,Accounting,Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,year
RPG Maker MV - Steampunk Tiles MV,653728,"KADOKAWA,Yoji Ojima,Sherman 3D",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
RPG Maker VX Ace - The Music Box: Japanese Horror,653890,Bittersweet Entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
RPG Maker MV - The Music Box: Japanese Horror,653725,Bittersweet Entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
ESCAPE Room: Reality,652510,Team Neetbytes,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
RPG Maker VX Ace - Dignified Fantasy: Vol. 1,653861,Bittersweet Entertainment,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017
ASTA : ASTA Server,617720,POLYGON GAMES,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2017
"FL337 - ""Fleet""",406760,KWL Productions,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
SAKeRETSU,613400,Klassen Games,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
Wars Across the World: Congo 1964,553270,Strategiae,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Chimpology,604010,"themorfeus,Junkhive",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
Heroic Dungeon,645760,Dreamcraft Entertainment,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
The Labyrinth,652050,Alexander Spillman,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Lostorage incited WIXOSS,640490,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Saga of Tanya the Evil,640580,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Fuuka,640550,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Hand Shakers,653290,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
elDLIVE,653260,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Time Bokan,640520,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
MARGINAL#4 Big Bang,653330,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Bloodivores,640450,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Schoolgirl Strikers,653360,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Danchigai,653420,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Yuri on Ice,640530,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
Magical Girl Raising Project,640500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Golden Panic,614550,MissingNo Studio,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
ACCA: 13-Territory Inspection Dept.,653240,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Magical Somera-chan,653480,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
The Highschool Life of Fudanshi,626430,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Sound Euphonium,626410,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
New Game,626370,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Hitorinoshita - The Outcast,626340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
The Contractor,653840,dragon1up,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
Fantasy Grounds - Tour of Darkness Online Gaming (Token Pack),662450,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
HUNGER,581740,Black Smerch,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2017
The Maid_san's Caving Adventure - メイドさん洞窟探検 -,644530,KoheiGallery,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
The Maid_san's Caving Adventure Soundtrack,650630,KoheiGallery,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Garakowa -Restore the World-,626450,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
OneShot Solstice OST,620370,Little Cat Feet,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Heroes Tactics,465710,Camex Games,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2017
HYPERCHARGE: Unboxed,523660,Digital Cybercherries,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Drums Hero PC,644610,"Player Of Music Technology Co.,Ltd",0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2017
Trainz Route: Appen,662863,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Trainz Route: Japan - Model Trainz,662860,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Trainz Route: The Shorts and Kerl Traction Railroad,662862,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Trainz Route: Port Zyd & Fulazturn Railroad,662861,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Trainz Route: Bea-Dawe Model Railway,662864,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Trainz Route: Franklin Avenue Industrial,662865,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Trainz Route: Brazemore Yard,662866,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Fabulous - Angela's High School Reunion,619810,GameHouse,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
You Shall Not Jump: PC Master Race Edition,649000,Time Robbers,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
We Slay Monsters,332540,Furiously Inactive Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Construction Simulator 2015: Liebherr A 918,404284,weltenbauer. Software Entwicklung GmbH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Blockara,652090,Haunted Bees Productions,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
OMSI 2 Add-on Busbetrieb-Simulator,636630,PeDePe GbR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
ZOMBIE TOWN AHHH,456090,Bitporters LTD.,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
Void Source,611770,Xitilon,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Castle of no Escape,635060,"Xitilon,Esdeer",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
Arma 3 Malden,639600,Bohemia Interactive,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
Fantasy Grounds - Wellstone City (Savage Worlds),649720,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Fantasy Grounds - Orc Town: Orc Village (Map Pack),638620,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
FlyingRock: Arena,661950,Edo Create,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2017
Avatar Of The Wolf,643570,Choice of Games,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
Fantasy Grounds - Wellstone City Chronicles: Two-Bit Thugs (Savage Worlds),648940,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Fantasy Grounds - Nameless Horrors (CoC7E),647340,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2017
Fantasy Grounds - Orc Town: Orc Arena (Map Pack),639860,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Fantasy Grounds - Online Gaming #10: Plants & Vermin (Token Pack),647350,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Solaroids - Soundtrack (OST),652440,DynF/X Digital,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
3D Organon Anatomy,583620,Medis Media,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Mary Le Chef - Cooking Passion,588620,Cateia Games,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Mystika 3 : Awakening of the dragons,652570,Unikgame,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Loptice,659910,Aleksandar Dakic,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Gravity Quest,645450,Light Road Games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Fantasy Grounds - Pathfinder RPG - Kingmaker AP 4: Blood for Blood (PFRPG),662710,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Zombie Quarantine,360400,Tobop Productions,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
Travel Riddles: Trip To Greece,654520,Notus Games Ltd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Lil' Blue Buddy,658450,Emerald Interactive Games,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
Princess Maker 3: Fairy Tales Come True,650110,"CFK Co., Ltd.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
DRAGON BALL XENOVERSE 2 - DB Super Pack 4,508403,"QLOC,DIMPS",0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2017
Race for the Galaxy: Gathering Storm,647070,Temple Gates Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Race for the Galaxy,579940,Temple Gates Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
Race for the Galaxy: Rebel vs Imperium,647071,Temple Gates Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
Steep™ - Extreme Pack,556392,"Ubisoft Annecy,Ubisoft Montpellier,Ubisoft Kiev",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
The Golf Club 2™,554510,HB Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
The Golf Club 2™ - The Aristocrat: Social Elite,613630,HB Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
The Golf Club 2™ - The Aristocrat: Rags to Riches,578580,HB Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2017
Tom Clancy's Rainbow Six® Siege - Capitão Loreto Set,641382,Ubisoft Montreal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Rocksmith® 2014 Edition – Remastered – Alabama Shakes Song Pack,590245,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Don’t Wanna Fight”,590247,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Hold On”,590246,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Gimme All Your Love”,590248,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Rocksmith® 2014 Edition – Remastered – Alabama Shakes - “Always Alright”,590249,Ubisoft - San Francisco,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Ashes,654710,tom_jackson,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Smogland,644150,CJH Labs,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Ticket to Earth,636390,Robot Circus,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Warsim: The Realm of Aslona,659540,Huw Millward,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,2017
Panzer Killer,655440,Digital Fusion Inc.,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007
My Time At Portia,666140,Pathea Games,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2018
Shattered God DEMO,662850,Ithiro Sumi,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
Anomalies - Sights and Sounds,665990,Michael Klaus Schmidt,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
Your Smile Beyond Twilight - Original Soundtrack,667250,lingtanstudio,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Beached,652560,James Petty,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
Turn your Destiny,664080,Flying Kiwi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
OMSI 2 Add-on Downloadpack Vol. 2 - KI-Fahrzeuge,663230,Halycon Media,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
MXGP3 - Monster Energy SMX Riders Cup,605560,Milestone S.r.l.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2017
ESports Club,656200,CraftsmanGames,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2017
Micro Machines World Series,535850,Codemasters,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2017
In Game Adventure: Legend of Monsters,640970,Alysson Moraes,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Longsword - Tabletop Tactics,428610,Zero Sum Games,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
This is not RPG,663430,zachs123456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2017
Rugby League Live 4,556480,Big Ant Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017
Cowboy's Adventure,666960,Blender Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Time To Walk Alone,664030,INDIE PLAY,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Emma (for Athopiu),658384,TeamAthopiu,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Emily (for Athopiu),658380,TeamAthopiu,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Jack (for Athopiu),658381,TeamAthopiu,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
TANE DLC: Quinnimont Coal Drag,613430,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
King of the World,615020,Contec Games,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Pure Hold'em - Ringleader Card Deck,438951,VooFoo Studios,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,2017
The little vampir,619380,BRAINEART,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
The Horus Heresy: Battle of Tallarn - Underworld Campaign,638760,HexWar Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
Anarchy Online: Music Collection,663420,Funcom,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,2017
Zombie Solitaire 2 Chapter 1,623160,rokaplay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Dabda,665600,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
5 Star Rio Resort,636050,rokaplay,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
Zooicide,622040,Evil Tortilla Games,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
Family Tree Heritage™ Platinum 15 –  Mac,644300,Ancestral Quest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Three Twenty One,646960,"MWC,David J. Franco",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
TANE DLC: Victorian Railways Type 4 DD Class Pack - Canadian Red,612200,N3V Games,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
RoboCritters,569350,Curious Dimensions Ltd,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
X-Plane 11 - Add-on: Aerosoft - Airport Southwest Florida Intl.,623616,Omar Masroor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
BULLET SOUL / バレットソウル - 弾魂 - Original Soundtrack,651400,MAGES. Inc.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Potentia,652530,Influx Interactive,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Insectophobia : Episode 1,655250,Proximity Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
THOTH Soundtrack,667860,Carlsen Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Three Twenty One - Extra Content,649550,"MWC,David J. Franco",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
White Noise 2 - Okiku,657350,Milkstone Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
symeCu8e,641870,forever8pus,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Metamorfose S,569290,fase3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Circuit Warz,656620,"Arttu Tuovinen,Alan Bourhis,Michael Callaghan",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Live2DViewerEX - [Widget] Analog Clock (Deprecated),652840,Pavo Studio,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
Stick Nightmare,652610,Pedro Castro Menezes,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Trenches of War,641860,Vashta Entertainment,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Monsters' Den: Godfall,469720,Monstrum,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
2V Hoverbike,665650,Intertum,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
HEX: Frostheart Bundle,665580,Hex Entertainment,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2017
Time Gun / 时间枪,650770,chaosikaros,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Refract,666010,Renaissance Game Studio,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Urban War Defense,397760,Budgie Games,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
LOG the game,645470,RobotKSR,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2017
TS Marketplace: Miami – West Palm Beach Scenario Pack 01 Add-On,562384,High Iron Simulations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Ben The Exorcist,654020,Wraith Studio,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Dawn of H'btakh,661730,megaeggz,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Red Spider Chronicle,673340,studio wasp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
SOYF: S#!T ON YOUR FRIENDS,648880,Egonaut Games,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017
Zaccaria Pinball - House of Diamonds 2017 Table,673320,Magic Pixel Kft.,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2017
Fantasy Grounds - Gaming #6: Magical Beasts (Token Pack),666300,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Dinosis Survival,613270,Corpix Games,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
Queen of Seas - Original Sound Track,672530,Uruca Game Studio,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Pixel Puzzles Ultimate - Puzzle Pack: Variety Pack 1,591506,DL Softworks,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2017
"Fantasy Grounds - Gaming #7: Constructs, Elementals, & Fey (Token Pack)",667370,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Fantasy Grounds - Gaming #5: Dragons & Giants (Token Pack),665520,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Fantasy Grounds - Gaming #9: Monstrous Humanoids & Outsiders (Token Pack),668090,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
Spirits: Ciel Bleu,671230,Lucascubestudios,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
SQR🔲 2,654920,SlyGames,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Hate Free Heroes RPG,514540,Starlight Studios,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2017
"Libra of the Vampire Princess: Lycoris & Aoi in ""The Promise"" PLUS Iris in ""Homeworld""",644680,"onomatope*,MiKandi Japan",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017
Steampunk Action Battle Simulator,662400,Theodor Niklas,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2017
Hooligan Vasja: Halloween,655460,Trident Game Studio,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Hard Man,655310,"oblomysh,EHTechnology",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Boom-Bahh,655300,"oblomysh,EHTechnology",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017
Cowboy Revenge,659350,Bogdan,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2017
Dreamals: Dream Quest,658770,"XINESS Co., ltd.",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Fantasy Mosaics 16: Six Colors in Wonderland,658800,Andy Jurko,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016
Pixel Puzzles Ultimate - Puzzle Pack: China,591502,DL Softworks,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,2017
Labyrinth Escape,654950,"Tero Lunkka,Mikko Seppälä",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Deep Horizon,651170,Ventura Science,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Robot Shield,628400,Evradan,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Against the Gradient,664660,Cogent Education,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
LOGistICAL - Canada,635761,Sacada,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017
tho_maz,668560,Fürst,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Still Not Dead,337290,Greg Sergeant,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Thin Judgment,661460,James Roll,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017
Selenon Rising - Episode 2,463950,Fastermind Games,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
Fantasy Grounds - Dungeons & Dragons: Shackles of Blood,670030,"SmiteWorks USA, LLC",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2017
BATTLECREW Space Pirates - Unlimited,653090,DONTNOD ELEVEN,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2017
